results.generated,study.id,study.name,study.slate,study.mean,study.source,analysis.type,analysis.name,stat.N,stat.n1,stat.n2,stat.cond1.name,stat.cond1.column,stat.cond1.n,stat.cond1.count,stat.cond1.prop.cond,stat.cond1.prop.tot,stat.cond1.value,stat.cond1.mean,stat.cond1.sd,stat.cond1.median,stat.cond1.trimmed,stat.cond1.mad,stat.cond1.min,stat.cond1.max,stat.cond1.range,stat.cond1.skew,stat.cond1.kurtosis,stat.cond1.se,stat.cond2.name,stat.cond2.column,stat.cond2.n,stat.cond2.count,stat.cond2.prop.cond,stat.cond2.prop.tot,stat.cond2.value,stat.cond2.mean,stat.cond2.sd,stat.cond2.median,stat.cond2.trimmed,stat.cond2.mad,stat.cond2.min,stat.cond2.max,stat.cond2.range,stat.cond2.skew,stat.cond2.kurtosis,stat.cond2.se,stat.cond3.name,stat.cond3.column,stat.cond3.n,stat.cond3.count,stat.cond3.n.1,stat.cond3.prop.cond,stat.cond3.prop.tot,stat.cond3.value,stat.cond3.mean,stat.cond3.sd,stat.cond3.median,stat.cond3.trimmed,stat.cond3.mad,stat.cond3.min,stat.cond3.max,stat.cond3.range,stat.cond3.skew,stat.cond3.kurtosis,stat.cond3.se,stat.cond4.name,stat.cond4.column,stat.cond4.n,stat.cond4.count,stat.cond4.n.1,stat.cond4.prop.cond,stat.cond4.prop.tot,stat.cond4.value,stat.cond4.mean,stat.cond4.sd,stat.cond4.median,stat.cond4.trimmed,stat.cond4.mad,stat.cond4.min,stat.cond4.max,stat.cond4.range,stat.cond4.skew,stat.cond4.kurtosis,stat.cond4.se,test.type,test.estimate,test.estimate1,test.estimate2,test.statistic,test.p.value,test.parameter,test.conf.low,test.conf.high,test.method,test.alternative,test.estype,test.varequal,test.ConsoleOutput,test.ncp,test.ncp.lo,test.ncp.hi,test.table,test.parameter1,test.parameter2,test.cohensQ,test.cohensQ.l,test.cohensQ.u,test.bootR1,test.bootR2,test.bootCI.l,test.bootCI.u,test.fZ.r,test.fZ.l.r,test.fZ.u.r,ESCI.estimate,ESCI.statistic,ESCI.p.value,ESCI.parameter,ESCI.conf.low,ESCI.conf.high,ESCI.method,ESCI.alternative,ESCI.estype,ESCI.ncp,ESCI.ncp.lo,ESCI.ncp.hi,ESCI.N.total,ESCI.n.1,ESCI.n.2,ESCI.d,ESCI.var.d,ESCI.l.d,ESCI.u.d,ESCI.U3.d,ESCI.cl.d,ESCI.cliffs.d,ESCI.pval.d,ESCI.g,ESCI.var.g,ESCI.l.g,ESCI.u.g,ESCI.U3.g,ESCI.cl.g,ESCI.pval.g,ESCI.r,ESCI.var.r,ESCI.l.r,ESCI.u.r,ESCI.pval.r,ESCI.fisher.z,ESCI.var.z,ESCI.l.z,ESCI.u.z,ESCI.OR,ESCI.l.or,ESCI.u.or,ESCI.pval.or,ESCI.lOR,ESCI.l.lor,ESCI.u.lor,ESCI.pval.lor,ESCI.cohensQ,ESCI.cohensQ.l,ESCI.cohensQ.u,ESCI.bootR1,ESCI.bootR2,ESCI.bootCI.l,ESCI.bootCI.u,source.Source,source.Source.Global,source.Location,source.ReplicationPI,source.Filename,source.StudyOrder,source.IDiffOrder,source.Country,source.Language,source.Weird,source.SubjectPool,source.Setting,source.Tablet,source.Pencil,source.Execution,source.Slate,source.source,source.N.sources.global,source.N.sources.primary,source.N.sources.secondary,source.N.countries,source.N.locations,source.N.languages,source.N.studyorders1,source.N.studyorders2,source.N.IDiffOrderN,source.N.uIDs,source.N.cases.included,source.N.cases.excluded,source.Pct.WEIRD,source.Tbl.Execution,source.Tbl.subjectpool,source.Tbl.setting,source.Tbl.Tablet,source.Tbl.Pencil,source.Tbl.analysistype,source.Tbl.subset,stat.cond5.name,stat.cond5.column,stat.cond5.n,stat.cond5.mean,stat.cond5.sd,stat.cond5.median,stat.cond5.trimmed,stat.cond5.mad,stat.cond5.min,stat.cond5.max,stat.cond5.range,stat.cond5.skew,stat.cond5.kurtosis,stat.cond5.se,stat.cond6.name,stat.cond6.column,stat.cond6.n,stat.cond6.mean,stat.cond6.sd,stat.cond6.median,stat.cond6.trimmed,stat.cond6.mad,stat.cond6.min,stat.cond6.max,stat.cond6.range,stat.cond6.skew,stat.cond6.kurtosis,stat.cond6.se
2019-04-29T17:35:23.399279Z,18,Risen,2,,jmu,Primary,Risen.1,85,52,33,Unprepared,as.numeric.ignore.,52,,,,,4.51923076923077,2.43737551408923,4,4.42857142857143,2,1,10,9,0.292297952454956,2.17020391082468,0.338003168984967,Prepared,as.numeric.ignore.,33,,,,,4.12121212121212,2.50945182955332,3,3.81481481481482,1,1,10,9,1.08974683928432,3.50501581773984,0.436839492222379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,4.51923076923077,4.12121212121212,0.725375387828463,0.470262027559963,83,-0.693337766814652,1.48937506285195, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = 0.72538, df = 83, p-value = 0.4703
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -0.6933378  1.4893751
sample estimates:
mean of x mean of y 
 4.519231  4.121212 
",,,,,,,,,,,,,,,,,,,,,,,,,,0.725375387828463,-1.23985795421468,2.68625877423051,85,52,33,0.16144,0.04969,-0.27595,0.59786,56.41269,54.54429,0.09089,0.47095,0.15998,0.04879,-0.27344,0.59244,56.35507,54.50328,0.47095,0.07937,0.01176,-0.13485,0.28282,0.47341,0.07954,0.0122,-0.13568,0.29074,1.3402,0.60622,2.95765,0.47095,0.29282,-0.50051,1.0844,0.47095,,,,,,,,jmu,jmu,"Department of Psychology, James Madison University, Harrisonburg, VA 22807","Jaime Kurtz, Cheryl Welch",ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,jmu,1,1,1,1,1,1,85,15,65,85,85,0,100,< table of extent 0 >,"SubjectPool
Yes 
 85 ","Setting
Online (at home) 
              85 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             85 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       85 ","analysis.type
Primary 
     85 ","subset
all 
 85 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.463579Z,18,Risen,2,,kenyon,Primary,Risen.1,104,52,52,Unprepared,as.numeric.ignore.,52,,,,,4.75,2.36705326861703,5,4.66666666666667,2,1,10,9,0.256960439543533,2.29629859259719,0.32825122814436,Prepared,as.numeric.ignore.,52,,,,,3.67307692307692,1.85473589733654,3,3.57142857142857,1,1,8,7,0.486835881587017,2.28586687480533,0.257205591549639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,4.75,3.67307692307692,2.58244104507992,0.0112295635752808,102,0.249770867201379,1.90407528664478, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = 2.5824, df = 102, p-value = 0.01123
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 0.2497709 1.9040753
sample estimates:
mean of x mean of y 
 4.750000  3.673077 
",,,,,,,,,,,,,,,,,,,,,,,,,,2.58244104507992,0.584644192767802,4.56797510276228,104,52,52,0.50646,0.03969,0.11466,0.89585,69.37325,63.98733,0.27975,0.01253,0.50273,0.03911,0.11381,0.88925,69.24213,63.88851,0.01253,0.24773,0.00855,0.05779,0.4121,0.01251,0.25299,0.0099,0.05786,0.43814,2.50581,1.23117,5.0779,0.01253,0.91861,0.20797,1.6249,0.01253,,,,,,,,kenyon,kenyon,"Department of Psychology, Kenyon College, Gambier, OH 43022","Katherine S. Corker, Paul Curran",ML2_Slate2_USEng_Inlab_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,kenyon,1,1,1,1,1,1,104,15,67,104,104,0,100,< table of extent 0 >,"SubjectPool
Yes 
104 ","Setting
In a lab 
     104 ","Tablet
Computers 
      104 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      104 ","analysis.type
Primary 
    104 ","subset
all 
104 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.524185Z,18,Risen,2,,krakowon,Primary,Risen.1,99,52,47,Unprepared,as.numeric.ignore.,52,,,,,5.34615384615385,2.86893172291869,5,5.26190476190476,2.5,1,10,9,0.196141649336512,1.77878738698061,0.397849247414946,Prepared,as.numeric.ignore.,47,,,,,4.06382978723404,2.39931380878085,3,3.87179487179487,1,1,10,9,0.725909081548246,2.57242203239092,0.3499758883186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,5.34615384615385,4.06382978723404,2.39830975577085,0.0183836292662634,97,0.221135742607561,2.34351237523205, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = 2.3983, df = 97, p-value = 0.01838
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 0.2211357 2.3435124
sample estimates:
mean of x mean of y 
 5.346154  4.063830 
",,,,,,,,,,,,,,,,,,,,,,,,,,2.39830975577085,0.403572676837412,4.38103860897871,99,52,47,0.48269,0.04168,0.08122,0.88175,68.53436,63.35673,0.26713,0.02006,0.47895,0.04104,0.0806,0.87491,68.40138,63.25711,0.02006,0.2366,0.00909,0.04094,0.40643,0.02013,0.24117,0.01042,0.04097,0.43133,2.4001,1.15873,4.94963,0.02006,0.87551,0.14733,1.59931,0.02006,,,,,,,,krakowon,krakowon,"Jagiellonian University, Kraków, Poland","Maciek Sekerdej, Ewa Szumowska",ML2_Slate2_Polish_r.csv,DO.BR.FL_5,DO.BR.FL_6,Poland,Polish,1,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,krakowon,1,1,1,1,1,1,99,15,68,99,99,0,100,< table of extent 0 >,"SubjectPool
Yes 
 99 ","Setting
Online (at home) 
              99 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             99 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       99 ","analysis.type
Primary 
     99 ","subset
all 
 99 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.587545Z,18,Risen,2,,louvain,Primary,Risen.1,102,43,59,Unprepared,as.numeric.ignore.,43,,,,,3.95348837209302,2.59994036902399,3,3.62857142857143,2,1,10,9,1.01386081536439,3.09732832089995,0.396487189226184,Prepared,as.numeric.ignore.,59,,,,,3.06779661016949,1.87418402272103,3,2.81632653061225,1,1,10,9,1.75538295524927,6.14964631880864,0.243997976895711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,0.885691761923532,3.95348837209302,3.06779661016949,1.90246191813839,0.061092326733094,72.3244385805489,-0.0422947256084803,1.81367824945554,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Unprepared and Prepared
t = 1.9025, df = 72.324, p-value = 0.06109
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -0.04229473  1.81367825
sample estimates:
mean of x mean of y 
 3.953488  3.067797 
",,,,,,,,,,,,,,,,,,,,,,,,,,1.90246191813839,-0.0881990804686193,3.88029892408922,102,43,59,0.38147,0.04092,-0.01768,0.77805,64.85712,60.63188,0.21264,0.06222,0.3786,0.04031,-0.01755,0.7722,64.75067,60.55384,0.06222,0.18689,0.00922,-0.00882,0.36175,0.06279,0.18912,0.0101,-0.00882,0.3789,1.99751,0.96843,4.10095,0.06222,0.6919,-0.03208,1.41122,0.06222,,,,,,,,louvain,louvain,"Université catholique de Louvain, campus in Mons, Belgium","Nicolas Kervyn, Mike Friedman, Fanny Cambier",ML2_Slate2_French_Inlab_DEPLOY__Belgium_r.csv,DO.BR.FL_5,DO.BR.FL_6,Belgium,French,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,louvain,1,1,1,1,1,1,102,15,74,102,102,0,100,< table of extent 0 >,"SubjectPool
Yes 
102 ","Setting
In a lab 
     102 ","Tablet
Computers 
      102 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      102 ","analysis.type
Primary 
    102 ","subset
all 
102 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.653004Z,18,Risen,2,,loyola,Primary,Risen.1,293,165,128,Unprepared,as.numeric.ignore.,165,,,,,4.98181818181818,2.52178974209309,5,4.90225563909775,2,1,10,9,0.2333577193659,1.9576421679753,0.196321065161683,Prepared,as.numeric.ignore.,128,,,,,4.421875,2.30579337124256,4,4.30769230769231,2,1,10,9,0.460282195265478,2.55829530851816,0.203805266102576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,4.98181818181818,4.421875,1.95646133102544,0.0513670843402383,291,-0.00334519307749417,1.12323155671386, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = 1.9565, df = 291, p-value = 0.05137
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -0.003345193  1.123231557
sample estimates:
mean of x mean of y 
 4.981818  4.421875 
",,,,,,,,,,,,,,,,,,,,,,,,,,1.95646133102544,-0.0116014536624789,3.92118477256401,293,165,128,0.23044,0.01396,-0.00137,0.46185,59.11251,56.47194,0.12944,0.05212,0.22985,0.01389,-0.00136,0.46066,59.08942,56.4554,0.05212,0.11394,0.00334,-0.00068,0.22402,0.05228,0.11444,0.00345,-0.00068,0.22789,1.51888,0.99752,2.31107,0.05212,0.41797,-0.00248,0.83771,0.05212,,,,,,,,loyola,loyola,"Department of Psychology, Loyola University Chicago, Chicago, IL 60626","Jeffrey R. Huntsinger, Robyn K. Mallett",ML2_Slate2_USEng_Inlab_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,loyola,1,1,1,1,1,1,293,15,112,293,293,0,100,< table of extent 0 >,"SubjectPool
Yes 
293 ","Setting
In a lab 
     293 ","Tablet
Computers 
      293 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      293 ","analysis.type
Primary 
    293 ","subset
all 
293 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.716517Z,18,Risen,2,,lse,Primary,Risen.1,112,58,54,Unprepared,as.numeric.ignore.,58,,,,,4.01724137931035,2.14796010376835,3,3.83333333333333,1,1,10,9,0.83465911049256,3.03107886269005,0.282040979150821,Prepared,as.numeric.ignore.,54,,,,,3.2037037037037,2.02232473765079,3,2.95454545454545,1,1,8,7,0.921248423425149,2.9732154902276,0.275203538969571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,4.01724137931035,3.2037037037037,2.06002266888055,0.0417562483384269,110,0.0309051611304661,1.59617019008282, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = 2.06, df = 110, p-value = 0.04176
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 0.03090516 1.59617019
sample estimates:
mean of x mean of y 
 4.017241  3.203704 
",,,,,,,,,,,,,,,,,,,,,,,,,,2.06002266888055,0.0766959706136211,4.03416461582942,112,58,54,0.38956,0.03644,0.0145,0.76287,65.15676,60.85177,0.21704,0.04367,0.38689,0.03594,0.0144,0.75766,65.05827,60.77945,0.04367,0.19273,0.00835,0.00731,0.359,0.04398,0.19517,0.00917,0.00731,0.37574,2.02704,1.02666,3.98962,0.04367,0.70658,0.02631,1.3837,0.04367,,,,,,,,lse,lse,"Department of Management, London School of Economics and Political Science, London WC2A 2AE, UK",Heather Barry Kappes,ML2_Slate2_UKEng_Inlab_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,UK,English,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,lse,1,1,1,1,1,1,112,15,67,112,112,0,100,< table of extent 0 >,"SubjectPool
Yes 
112 ","Setting
In a lab 
     112 ","Tablet
Computers 
      112 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      112 ","analysis.type
Primary 
    112 ","subset
all 
112 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.806439Z,18,Risen,2,,mcdanielonline,Primary,Risen.1,161,75,86,Unprepared,as.numeric.ignore.,75,,,,,4.49333333333333,2.37881036207991,5,4.44262295081967,2,1,10,9,0.14780847289139,2.19696827991123,0.274681360579581,Prepared,as.numeric.ignore.,86,,,,,4.5,2.36518871277935,4,4.37142857142857,2,1,10,9,0.501748756653486,2.52422653225726,0.255044858048468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,4.49333333333333,4.5,-0.0177928516348822,0.985826415030935,159,-0.746662800430714,0.733329467097381, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = -0.017793, df = 159, p-value = 0.9858
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -0.7466628  0.7333295
sample estimates:
mean of x mean of y 
 4.493333  4.500000 
",,,,,,,,,,,,,,,,,,,,,,,,,,-0.0177928516348822,-1.97772985639263,1.9422000611011,161,75,86,-0.00281,0.02496,-0.31246,0.30685,49.88785,49.9207,-0.00159,0.98583,-0.0028,0.02473,-0.31099,0.3054,49.88838,49.92107,0.98583,-0.00141,0.00625,-0.15495,0.15223,0.98587,-0.00141,0.00633,-0.15621,0.15342,0.99491,0.56737,1.74467,0.98583,-0.0051,-0.56675,0.55657,0.98583,,,,,,,,mcdanielonline,mcdanielonline,"Department of Psychology, McDaniel College, Westminster, MD 21157",Wendy L. Morris,ML2_Slate2_USEng_Inlab_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,mcdanielonline,1,1,1,1,1,1,161,15,83,161,161,0,100,< table of extent 0 >,"SubjectPool
Yes 
161 ","Setting
Online (at home) 
             161 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            161 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      161 ","analysis.type
Primary 
    161 ","subset
all 
161 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.874649Z,18,Risen,2,,metu,Primary,Risen.1,126,63,63,Unprepared,as.numeric.ignore.,63,,,,,5.77777777777778,2.58060035803402,5,5.74509803921569,2,1,10,9,0.0661777553121486,1.85207307648188,0.325125084790584,Prepared,as.numeric.ignore.,63,,,,,4.66666666666667,2.79400279400419,5,4.47058823529412,2,1,10,9,0.525771015609755,2.22787036404617,0.352011264540701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,5.77777777777778,4.66666666666667,2.31875192839832,0.0220453179592435,124,0.162669795493519,2.0595524267287, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = 2.3188, df = 124, p-value = 0.02205
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 0.1626698 2.0595524
sample estimates:
mean of x mean of y 
 5.777778  4.666667 
",,,,,,,,,,,,,,,,,,,,,,,,,,2.31875192839832,0.333122530902332,4.29522934226484,126,63,63,0.41314,0.03242,0.05935,0.7653,66.02486,61.49084,0.22982,0.02345,0.41064,0.03203,0.05899,0.76066,65.93309,61.42314,0.02345,0.20386,0.00735,0.0299,0.35988,0.02353,0.20675,0.00813,0.02991,0.37675,2.11564,1.11366,4.00722,0.02345,0.74936,0.10766,1.3881,0.02345,,,,,,,,metu,metu,"Middle East Technical University, Ankara, Turkey","Canay Dogulu, Sinan Alper, Ilker Dalgar",ML2_Slate2_Turkish_online_DEPLOY__metu_rmanuallyrenamerosss21_text.csv,DO.BR.FL_5,DO.BR.FL_6,Turkey,Turkish,0,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,metu,1,1,1,1,1,1,126,15,77,126,126,0,0,< table of extent 0 >,"SubjectPool
Yes 
126 ","Setting
Online (at home) 
             126 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            126 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      126 ","analysis.type
Primary 
    126 ","subset
all 
126 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.936485Z,18,Risen,2,,osnabruck,Primary,Risen.1,86,44,42,Unprepared,as.numeric.ignore.,44,,,,,3.95454545454545,2.0110687365185,3,3.72222222222222,1,1,10,9,0.982568322349462,3.46480610148353,0.303180019392999,Prepared,as.numeric.ignore.,42,,,,,2.80952380952381,2.18908707152921,2,2.35294117647059,1,1,9,8,1.81329114986458,5.41636393498167,0.337783468495663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,3.95454545454545,2.80952380952381,2.52771576623626,0.0133533321330356,84,0.244207897447131,2.04583539259616, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = 2.5277, df = 84, p-value = 0.01335
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 0.2442079 2.0458354
sample estimates:
mean of x mean of y 
 3.954545  2.809524 
",,,,,,,,,,,,,,,,,,,,,,,,,,2.52771576623626,0.523688879467711,4.51724318797354,86,44,42,0.54529,0.04827,0.11297,0.97448,70.72225,65.00951,0.30019,0.01506,0.54041,0.0474,0.11196,0.96575,70.55413,64.88154,0.01506,0.26587,0.01016,0.05705,0.44209,0.01506,0.27241,0.01205,0.05711,0.47483,2.68866,1.22741,5.85623,0.01506,0.98904,0.20491,1.76751,0.01506,,,,,,,,osnabruck,osnabruck,"University of Osnabrück, Osnabrück, Germany","Timo Gnambs, Carrie Kovacs",Slate_2_Deutsch__germany__Revised_Version_2_r.csv,DO.BR.FL_5,DO.BR.FL_6,Germany,German,1,Yes,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,osnabruck,1,1,1,1,1,1,86,14,59,86,86,0,100,< table of extent 0 >,"SubjectPool
Yes 
 86 ","Setting
In a classroom 
            86 ","Tablet
Computers 
       86 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       86 ","analysis.type
Primary 
     86 ","subset
all 
 86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:23.998615Z,18,Risen,2,,ouhk,Primary,Risen.1,68,32,36,Unprepared,as.numeric.ignore.,32,,,,,5.84375,1.96926996461846,5.5,5.80769230769231,0.5,1,10,9,0.16940823521263,3.31245099044158,0.348121036492176,Prepared,as.numeric.ignore.,36,,,,,4.94444444444445,2.19016560945181,5,4.93333333333333,2,1,10,9,-0.0607134122925655,2.38069773787723,0.365027601575301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,5.84375,4.94444444444445,1.77163250796002,0.0810717509300866,66,-0.114178598703866,1.91278970981498, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = 1.7716, df = 66, p-value = 0.08107
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -0.1141786  1.9127897
sample estimates:
mean of x mean of y 
 5.843750  4.944444 
",,,,,,,,,,,,,,,,,,,,,,,,,,1.77163250796002,-0.217958180199103,3.74812401598618,68,32,36,0.43043,0.06039,-0.05295,0.91063,66.65583,61.9573,0.23915,0.0845,0.42552,0.05902,-0.05235,0.90024,66.4771,61.82499,0.0845,0.21307,0.0136,-0.02682,0.41893,0.08572,0.21638,0.01538,-0.02683,0.44639,2.18303,0.90842,5.21584,0.0845,0.78071,-0.09605,1.6517,0.0845,,,,,,,,ouhk,ouhk,Open University of Hong Kong,"Andrew Tang, Stephanie Szeto, Elsie Li Chen Ong",ML2_Slate2_Traditional_ChineseHong_Kong_r.csv,DO.BR.FL_5,DO.BR.FL_6,"Hong Kong, China",Chinese (traditional),0,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,ouhk,1,1,1,1,1,1,68,14,53,68,68,0,0,< table of extent 0 >,"SubjectPool
Yes 
 68 ","Setting
In a lab 
      68 ","Tablet
Computers 
       68 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       68 ","analysis.type
Primary 
     68 ","subset
all 
 68 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29T17:35:24.062265Z,18,Risen,2,,puc,Primary,Risen.1,81,47,34,Unprepared,as.numeric.ignore.,47,,,,,4.74468085106383,2.48007788365067,5,4.58974358974359,2,1,10,9,0.477528026861151,2.35178770817414,0.361756539412821,Prepared,as.numeric.ignore.,34,,,,,4.82352941176471,2.74657459652205,5,4.78571428571429,2,1,10,9,-3.08210733950015e-05,1.73777475423544,0.471033657291888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,4.74468085106383,4.82352941176471,-0.134973169732065,0.892976390965054,79,-1.24162879720974,1.08393167580798, Two Sample t-test,two.sided,t,TRUE,"
	Two Sample t-test

data:  Unprepared and Prepared
t = -0.13497, df = 79, p-value = 0.893
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 -1.241629  1.083932
sample estimates:
mean of x mean of y 
 4.744681  4.823529 
",,,,,,,,,,,,,,,,,,,,,,,,,,-0.134973169732065,-2.09462338836156,1.82552984290458,81,47,34,-0.03039,0.05069,-0.47159,0.411,48.78788,49.14284,-0.01714,0.89298,-0.0301,0.04973,-0.46709,0.40709,48.79942,49.151,0.89298,-0.01518,0.01249,-0.22938,0.20119,0.89366,-0.01519,0.01282,-0.23353,0.20397,0.94637,0.42513,2.10744,0.89298,-0.05512,-0.85536,0.74547,0.89298,,,,,,,,puc,puc,"School of Psychology, P. Universidad Católica de Chile, Santiago, Chile","Roberto Gonzalez, Patricio Saavedra Morales",ML2_Slate2_SpanishChile_Inlab_r_manually_recode_rosss21.csv,DO.BR.FL_5,DO.BR.FL_6,Chile,Spanish,1,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,Slate2,puc,1,1,1,1,1,1,81,15,60,81,81,0,100,< table of extent 0 >,"SubjectPool
Yes 
 81 ","Setting
Online (at home) 
              81 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             81 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       81 ","analysis.type
Primary 
     81 ","subset
all 
 81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
