results.generated,study.id,study.name,study.slate,study.mean,study.source,analysis.type,analysis.name,stat.N,stat.n1,stat.n2,stat.cond1.name,stat.cond1.column,stat.cond1.n,stat.cond1.count,stat.cond1.prop.cond,stat.cond1.prop.tot,stat.cond1.value,stat.cond1.mean,stat.cond1.sd,stat.cond1.median,stat.cond1.trimmed,stat.cond1.mad,stat.cond1.min,stat.cond1.max,stat.cond1.range,stat.cond1.skew,stat.cond1.kurtosis,stat.cond1.se,stat.cond2.name,stat.cond2.column,stat.cond2.n,stat.cond2.count,stat.cond2.prop.cond,stat.cond2.prop.tot,stat.cond2.value,stat.cond2.mean,stat.cond2.sd,stat.cond2.median,stat.cond2.trimmed,stat.cond2.mad,stat.cond2.min,stat.cond2.max,stat.cond2.range,stat.cond2.skew,stat.cond2.kurtosis,stat.cond2.se,stat.cond3.name,stat.cond3.column,stat.cond3.n,stat.cond3.count,stat.cond3.n.1,stat.cond3.prop.cond,stat.cond3.prop.tot,stat.cond3.value,stat.cond3.mean,stat.cond3.sd,stat.cond3.median,stat.cond3.trimmed,stat.cond3.mad,stat.cond3.min,stat.cond3.max,stat.cond3.range,stat.cond3.skew,stat.cond3.kurtosis,stat.cond3.se,stat.cond4.name,stat.cond4.column,stat.cond4.n,stat.cond4.count,stat.cond4.n.1,stat.cond4.prop.cond,stat.cond4.prop.tot,stat.cond4.value,stat.cond4.mean,stat.cond4.sd,stat.cond4.median,stat.cond4.trimmed,stat.cond4.mad,stat.cond4.min,stat.cond4.max,stat.cond4.range,stat.cond4.skew,stat.cond4.kurtosis,stat.cond4.se,test.type,test.estimate,test.estimate1,test.estimate2,test.statistic,test.p.value,test.parameter,test.conf.low,test.conf.high,test.method,test.alternative,test.estype,test.varequal,test.ConsoleOutput,test.ncp,test.ncp.lo,test.ncp.hi,test.table,test.parameter1,test.parameter2,test.cohensQ,test.cohensQ.l,test.cohensQ.u,test.bootR1,test.bootR2,test.bootCI.l,test.bootCI.u,test.fZ.r,test.fZ.l.r,test.fZ.u.r,ESCI.estimate,ESCI.statistic,ESCI.p.value,ESCI.parameter,ESCI.conf.low,ESCI.conf.high,ESCI.method,ESCI.alternative,ESCI.estype,ESCI.ncp,ESCI.ncp.lo,ESCI.ncp.hi,ESCI.N.total,ESCI.n.1,ESCI.n.2,ESCI.d,ESCI.var.d,ESCI.l.d,ESCI.u.d,ESCI.U3.d,ESCI.cl.d,ESCI.cliffs.d,ESCI.pval.d,ESCI.g,ESCI.var.g,ESCI.l.g,ESCI.u.g,ESCI.U3.g,ESCI.cl.g,ESCI.pval.g,ESCI.r,ESCI.var.r,ESCI.l.r,ESCI.u.r,ESCI.pval.r,ESCI.fisher.z,ESCI.var.z,ESCI.l.z,ESCI.u.z,ESCI.OR,ESCI.l.or,ESCI.u.or,ESCI.pval.or,ESCI.lOR,ESCI.l.lor,ESCI.u.lor,ESCI.pval.lor,ESCI.cohensQ,ESCI.cohensQ.l,ESCI.cohensQ.u,ESCI.bootR1,ESCI.bootR2,ESCI.bootCI.l,ESCI.bootCI.u,source.Source,source.Source.Global,source.Location,source.ReplicationPI,source.Filename,source.StudyOrder,source.IDiffOrder,source.Country,source.Language,source.Weird,source.SubjectPool,source.Setting,source.Tablet,source.Pencil,source.Execution,source.Slate,source.source,source.N.sources.global,source.N.sources.primary,source.N.sources.secondary,source.N.countries,source.N.locations,source.N.languages,source.N.studyorders1,source.N.studyorders2,source.N.IDiffOrderN,source.N.uIDs,source.N.cases.included,source.N.cases.excluded,source.Pct.WEIRD,source.Tbl.Execution,source.Tbl.subjectpool,source.Tbl.setting,source.Tbl.Tablet,source.Tbl.Pencil,source.Tbl.analysistype,source.Tbl.subset,stat.cond5.name,stat.cond5.column,stat.cond5.n,stat.cond5.mean,stat.cond5.sd,stat.cond5.median,stat.cond5.trimmed,stat.cond5.mad,stat.cond5.min,stat.cond5.max,stat.cond5.range,stat.cond5.skew,stat.cond5.kurtosis,stat.cond5.se,stat.cond6.name,stat.cond6.column,stat.cond6.n,stat.cond6.mean,stat.cond6.sd,stat.cond6.median,stat.cond6.trimmed,stat.cond6.mad,stat.cond6.min,stat.cond6.max,stat.cond6.range,stat.cond6.skew,stat.cond6.kurtosis,stat.cond6.se
2019-01-15T12:38:09.745580Z,13,Ross,1,,eltetab,Secondary,Ross.1,88,31,57,Sign,You,31,,,,,,,,,,,,,,,,Refuse,You,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,24.8290888511602,64.5483870967742,39.719298245614,5.72486868934682,2.44672472634685e-07,69.2043972936421,16.1773502969686,33.4808274053517,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 5.7249, df = 69.204, p-value = 2.447e-07
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 16.17735 33.48083
sample estimates:
  mean in group Sign mean in group Refuse 
            64.54839             39.71930 
",,,,,,,,,,,,,,,,,,,,,,,,,,5.72486868934682,3.52906181475846,7.8869247406582,88,31,57,1.27758,0.05908,0.78756,1.76007,89.93015,81.68396,0.63368,0,1.26641,0.05805,0.78067,1.74468,89.73163,81.47361,0,0.5253,0.00603,0.35567,0.64786,0,0.58363,0.01176,0.37192,0.77159,10.148,4.17232,24.34727,0,2.31728,1.42847,3.19242,0,,,,,,,,eltetab,elte,"Eotvos Lorand University, in Budapest, Hungary","Adrienn Ujhelyi, Anna Kende, Mihály Berkics, Gábor Orosz",ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,Hungary,Hungarian,1,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,eltetab,1,1,1,1,1,1,88,13,84,88,88,0,100,"Execution
illegal 
     88 ","SubjectPool
Yes 
 88 ","Setting
In a lab 
      88 ","Tablet
Tablets 
     88 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       88 ","analysis.type
Secondary 
       88 ","subset
all 
 88 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:09.796929Z,13,Ross,1,,grazvienna,Secondary,Ross.1,123,46,77,Sign,You,46,,,,,,,,,,,,,,,,Refuse,You,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,28.6276115189159,60.9782608695652,32.3506493506494,7.7339148268892,4.48576967396956e-12,114.245803995923,21.2950030752193,35.9602199626125,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 7.7339, df = 114.25, p-value = 4.486e-12
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 21.29500 35.96022
sample estimates:
  mean in group Sign mean in group Refuse 
            60.97826             32.35065 
",,,,,,,,,,,,,,,,,,,,,,,,,,7.7339148268892,5.51924966288097,9.92143994057879,123,46,77,1.44121,0.04317,1.02851,1.84886,92.52375,84.59199,0.69184,0,1.43226,0.04263,1.02212,1.83737,92.39652,84.44127,0,0.57515,0.00367,0.44846,0.66976,0,0.65519,0.00833,0.48278,0.81031,13.65449,6.45923,28.60133,0,2.61407,1.86551,3.35345,0,,,,,,,,eltetab,elte,"Eotvos Lorand University, in Budapest, Hungary","Adrienn Ujhelyi, Anna Kende, Mihály Berkics, Gábor Orosz",ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,Hungary,Hungarian,1,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,eltetab,1,1,1,1,1,1,88,13,84,88,88,0,100,"Execution
illegal 
     88 ","SubjectPool
Yes 
 88 ","Setting
In a lab 
      88 ","Tablet
Tablets 
     88 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       88 ","analysis.type
Secondary 
       88 ","subset
all 
 88 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:09.872990Z,13,Ross,1,,hawaiion,Secondary,Ross.1,102,56,46,Sign,You,56,,,,,,,,,,,,,,,,Refuse,You,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,17.333850931677,65.9642857142857,48.6304347826087,3.52677330021766,0.000637064895534692,99.8649296370107,7.58260433293349,27.0850975304205,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 3.5268, df = 99.865, p-value = 0.0006371
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
  7.582604 27.085098
sample estimates:
  mean in group Sign mean in group Refuse 
            65.96429             48.63043 
",,,,,,,,,,,,,,,,,,,,,,,,,,3.52677330021766,1.49852579968212,5.53836855864228,102,56,46,0.70179,0.04201,0.29819,1.10207,75.85937,69.01366,0.38027,9e-04,0.69651,0.04138,0.29595,1.09378,75.69451,68.88193,9e-04,0.3326,0.00783,0.1482,0.48449,0.00085,0.34575,0.0101,0.1493,0.52884,3.57119,1.71747,7.38118,9e-04,1.2729,0.54085,1.99893,9e-04,,,,,,,,hawaiion,hawaiion,"University of Hawaii, Honolulu, HI",David Cicero,ML2_Slate1_USEng_execution_legal_DEPLOY__hawaiion_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,hawaiion,1,1,1,1,1,1,102,13,95,102,102,0,100,"Execution
legal 
  102 ","SubjectPool
Yes 
102 ","Setting
Online (at home) 
             102 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            102 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      102 ","analysis.type
Secondary 
      102 ","subset
all 
102 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:09.944309Z,13,Ross,1,,hkust,Secondary,Ross.1,105,25,80,Sign,You,25,,,,,,,,,,,,,,,,Refuse,You,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,22.6625,56,33.3375,4.97771227732131,8.94424635160527e-06,47.3294960549365,13.5051421592876,31.8198578407124,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.9777, df = 47.329, p-value = 8.944e-06
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 13.50514 31.81986
sample estimates:
  mean in group Sign mean in group Refuse 
             56.0000              33.3375 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.97771227732131,2.75633885596412,7.15704566983798,105,25,80,1.14054,0.05869,0.63156,1.63989,87.29687,79.00174,0.58003,1e-05,1.13221,0.05784,0.62695,1.62792,87.12274,78.83169,1e-05,0.44035,0.00625,0.2621,0.57631,1e-05,0.47267,0.0098,0.26836,0.65693,7.91457,3.14407,19.57832,1e-05,2.06871,1.14552,2.97442,1e-05,,,,,,,,hkust,hkust,"Division of Social Science, The Hong Kong University of Science and Technology, Hong Kong, China",Eva Chen,ML2_Slate1_Chinese_Inlab_execution_illegal_DEPLOY__Hong_Kong_r.csv,DO.BR.FL_5,DO.BR.FL_6,"Hong Kong, China",Chinese (traditional),0,Yes,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,hkust,1,1,1,1,1,1,105,13,94,105,105,0,0,"Execution
illegal 
    105 ","SubjectPool
Yes 
105 ","Setting
In a classroom 
           105 ","Tablet
Computers 
      105 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      105 ","analysis.type
Secondary 
      105 ","subset
all 
105 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.006855Z,13,Ross,1,,hunancomp,Secondary,Ross.1,152,75,77,Sign,You,75,,,,,,,,,,,,,,,,Refuse,You,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,30.6119896103896,68.7016,38.0896103896104,8.7886405969284,3.91612420370437e-15,145.355044712097,23.7278628370468,37.4961163837324,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 8.7886, df = 145.36, p-value = 3.916e-15
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 23.72786 37.49612
sample estimates:
  mean in group Sign mean in group Refuse 
            68.70160             38.08961 
",,,,,,,,,,,,,,,,,,,,,,,,,,8.7886405969284,6.5719342811858,10.9811659441905,152,75,77,1.42583,0.03301,1.0662,1.78153,92.30412,84.3324,0.68665,0,1.41869,0.03268,1.06086,1.77261,92.2005,84.21091,0,0.58301,0.00289,0.47283,0.66757,0,0.66702,0.00671,0.5137,0.80634,13.27879,6.91625,25.31371,0,2.58617,1.93387,3.23135,0,,,,,,,,hunancomp,hunancomp,"Guangdong Literature & Art Vocational College, Guangzhou, China",Zeng Zhijia,ML2_Slate1_Chinese_Mainland_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,China,Chinese (simplified),0,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,hunancomp,1,1,1,1,1,1,152,13,136,152,152,0,0,"Execution
legal 
  152 ","SubjectPool
 No 
152 ","Setting
Online (at home) 
             152 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            152 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      152 ","analysis.type
Secondary 
      152 ","subset
all 
152 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.058432Z,13,Ross,1,,ithaca,Secondary,Ross.1,79,55,24,Sign,You,55,,,,,,,,,,,,,,,,Refuse,You,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,17.0309090909091,74.0309090909091,57,3.24025263794671,0.00224322054364639,45.2083673644513,6.44604042807076,27.6157777537474,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 3.2403, df = 45.208, p-value = 0.002243
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
  6.44604 27.61578
sample estimates:
  mean in group Sign mean in group Refuse 
            74.03091             57.00000 
",,,,,,,,,,,,,,,,,,,,,,,,,,3.24025263794671,1.15413031119385,5.29419334037578,79,55,24,0.79269,0.06383,0.28235,1.29517,78.60219,71.24373,0.42487,0.00241,0.78495,0.06258,0.27959,1.28251,78.37579,71.0567,0.00241,0.3464,0.00993,0.1304,0.51659,0.00232,0.36135,0.01316,0.13115,0.57168,4.21137,1.66882,10.47694,0.00241,1.43779,0.51212,2.34918,0.00241,,,,,,,,ithaca,ithaca,"Department of Psychology, Ithaca College, Ithaca, NY 14850",Leigh Ann Vaughn,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,ithaca,1,1,1,1,1,1,79,12,77,79,79,0,100,"Execution
legal 
   79 ","SubjectPool
Yes 
 79 ","Setting
In a lab 
      79 ","Tablet
Computers 
       79 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       79 ","analysis.type
Secondary 
       79 ","subset
all 
 79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.104755Z,13,Ross,1,,johannesburg,Secondary,Ross.1,52,33,19,Sign,You,33,,,,,,,,,,,,,,,,Refuse,You,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,23.8118022328549,70.969696969697,47.1578947368421,3.33768935563238,0.00242909673070667,27.5706148370622,9.18775949337263,38.4358449723371,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 3.3377, df = 27.571, p-value = 0.002429
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
  9.187759 38.435845
sample estimates:
  mean in group Sign mean in group Refuse 
            70.96970             47.15789 
",,,,,,,,,,,,,,,,,,,,,,,,,,3.33768935563238,1.16526950064137,5.45960743802083,52,33,19,0.9612,0.09182,0.33558,1.57228,83.17742,75.16436,0.50329,0.00259,0.94671,0.08907,0.33052,1.54858,82.81066,74.83877,0.00259,0.42686,0.01311,0.1626,0.61114,0.00244,0.45605,0.02041,0.16406,0.71074,5.71689,1.83799,17.31887,0.00259,1.74342,0.60867,2.8518,0.00259,,,,,,,,johannesburg,johannesburg,"University of Johannesburg, Johanneburg, South Africa",Byron Adams,ML2_Slate1_South_Africa_Inlab_execution_illegal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,South Africa,English,0,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,johannesburg,1,1,1,1,1,1,52,13,51,52,52,0,0,"Execution
illegal 
     52 ","SubjectPool
Yes 
 52 ","Setting
Online (at home) 
              52 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             52 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       52 ","analysis.type
Secondary 
       52 ","subset
all 
 52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.159601Z,13,Ross,1,,koc,Secondary,Ross.1,87,36,51,Sign,You,36,,,,,,,,,,,,,,,,Refuse,You,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.5555555555556,68.2222222222222,52.6666666666667,3.62593944497072,0.000492577085699087,84.0437450544422,7.02433395665732,24.0867771544538,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 3.6259, df = 84.044, p-value = 0.0004926
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
  7.024334 24.086777
sample estimates:
  mean in group Sign mean in group Refuse 
            68.22222             52.66667 
",,,,,,,,,,,,,,,,,,,,,,,,,,3.62593944497072,1.58096151337565,5.6508652160532,87,36,51,0.7893,0.05097,0.34415,1.23009,78.50326,71.16193,0.42324,0.00075,0.78232,0.05007,0.3411,1.21921,78.29862,70.99308,0.00075,0.366,0.00872,0.16901,0.52257,7e-04,0.3838,0.0119,0.17065,0.57987,4.18555,1.86678,9.31051,0.00075,1.43164,0.62421,2.23114,0.00075,,,,,,,,koc,koc,"Koç University, Istanbul, Turkey","Zeynep Cemalcilar, Roza Kamiloglu",ML2_Slate1_Turkish_execution_illegal_Koc_r.csv,DO.BR.FL_5,DO.BR.FL_6,Turkey,Turkish,0,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,koc,1,1,1,1,1,1,87,13,82,87,87,0,0,"Execution
illegal 
     87 ","SubjectPool
Yes 
 87 ","Setting
Online (at home) 
              87 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                             87 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       87 ","analysis.type
Secondary 
       87 ","subset
all 
 87 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.231566Z,13,Ross,1,,lausanne,Secondary,Ross.1,113,38,75,Sign,You,38,,,,,,,,,,,,,,,,Refuse,You,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,18.640701754386,66.9473684210526,48.3066666666667,4.04661862825956,0.000114536058181351,84.4960616651784,9.48098007806675,27.8004234307052,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.0466, df = 84.496, p-value = 0.0001145
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
  9.48098 27.80042
sample estimates:
  mean in group Sign mean in group Refuse 
            66.94737             48.30667 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.04661862825956,1.98321153588696,6.08812623653201,113,38,75,0.80577,0.04252,0.3949,1.21227,78.98112,71.55807,0.43116,0.00016,0.80031,0.04195,0.39222,1.20406,78.82343,71.42706,0.00016,0.35855,0.00678,0.18499,0.50033,0.00015,0.37522,0.00909,0.18714,0.54975,4.31242,2.04678,9.01437,0.00016,1.4615,0.71627,2.19882,0.00016,,,,,,,,lausanne,lausanne,"University of Lausanne, Switzerland",Eva Green,ML2_Slate1_French_Inlab_execution_illegal__swiss_r.csv,DO.BR.FL_5,DO.BR.FL_6,Switzerland,French,1,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,lausanne,1,1,1,1,1,1,113,13,104,113,113,0,100,"Execution
illegal 
    113 ","SubjectPool
 No 
113 ","Setting
Online (at home) 
             113 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            113 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      113 ","analysis.type
Secondary 
      113 ","subset
all 
113 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.294602Z,13,Ross,1,,leuven,Secondary,Ross.1,109,54,55,Sign,You,54,,,,,,,,,,,,,,,,Refuse,You,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,18.8302693602694,64.4848148148148,45.6545454545455,4.40406361878653,2.56122932863084e-05,105.247409031191,10.3526618790657,27.3078768414731,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.4041, df = 105.25, p-value = 2.561e-05
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 10.35266 27.30788
sample estimates:
  mean in group Sign mean in group Refuse 
            64.48481             45.65455 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.40406361878653,2.34638608702498,6.44252022805438,109,54,55,0.8437,0.03997,0.4495,1.23421,80.05818,72.46083,0.44922,5e-05,0.83777,0.03941,0.44635,1.22554,79.8921,72.3207,5e-05,0.39173,0.00664,0.22121,0.52867,4e-05,0.41384,0.00943,0.22493,0.5883,4.61958,2.25988,9.38036,5e-05,1.5303,0.81531,2.23862,5e-05,,,,,,,,leuven,leuven,"University of Leuven, Belgium","Jeroen Stouten, Leander De Schutter",ML2_Slate1_Dutch_execution_illegal_DEPLOY__belgium_r.csv,DO.BR.FL_5,DO.BR.FL_6,Belgium,Dutch,1,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,leuven,1,1,1,1,1,1,109,13,107,109,109,0,100,"Execution
illegal 
    109 ","SubjectPool
Yes 
109 ","Setting
In a lab 
     109 ","Tablet
Computers 
      109 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      109 ","analysis.type
Secondary 
      109 ","subset
all 
109 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.350135Z,13,Ross,1,,lundon,Secondary,Ross.1,113,27,86,Sign,You,27,,,,,,,,,,,,,,,,Refuse,You,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,32.3333333333333,69.3333333333333,37,7.84342244343012,9.06216999299161e-11,60.005139572457,24.0874199233985,40.5792467432682,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 7.8434, df = 60.005, p-value = 9.062e-11
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 24.08742 40.57925
sample estimates:
  mean in group Sign mean in group Refuse 
            69.33333             37.00000 
",,,,,,,,,,,,,,,,,,,,,,,,,,7.84342244343012,5.41261248623981,10.230124943423,113,27,86,1.73027,0.06191,1.19403,2.25678,95.82089,88.94268,0.77885,0,1.71855,0.06108,1.18594,2.2415,95.7152,88.7855,0,0.59715,0.0037,0.45697,0.69663,0,0.68871,0.00909,0.49347,0.86072,23.06604,8.72097,59.94003,0,3.13836,2.16573,4.09334,0,,,,,,,,lundon,lundon,"Lund University, Lund, Sweden","Åse Innes-Ker, Oskar Sundfelt, Anna Cabak Rédei",ML2_Slate1_Swedish_execution_illegal_r.csv,DO.BR.FL_5,DO.BR.FL_6,Sweden,Swedish,1,,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",illegal,Slate1,lundon,1,1,1,1,1,1,113,13,103,113,113,0,100,"Execution
illegal 
    113 ","SubjectPool
    
113 ","Setting
Online (at home) 
             113 ","Tablet
Unable to verify (completed online) but likely mostly computers 
                                                            113 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                      113 ","analysis.type
Secondary 
      113 ","subset
all 
113 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:38:10.396490Z,13,Ross,1,,marian,Secondary,Ross.1,79,58,21,Sign,You,58,,,,,,,,,,,,,,,,Refuse,You,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,21.5147783251232,70.0862068965517,48.5714285714286,4.08368863076994,0.000212185981714048,39.1281369879449,10.8594138589639,32.1701427912825,Welch Two Sample t-test,two.sided,t,FALSE,"
	Welch Two Sample t-test

data:  Peers by You
t = 4.0837, df = 39.128, p-value = 0.0002122
alternative hypothesis: true difference in means is not equal to 0
95 percent confidence interval:
 10.85941 32.17014
sample estimates:
  mean in group Sign mean in group Refuse 
            70.08621             48.57143 
",,,,,,,,,,,,,,,,,,,,,,,,,,4.08368863076994,1.90457407363255,6.2195426767346,79,58,21,1.04002,0.07171,0.48505,1.58398,85.08352,76.8954,0.53791,0.00022,1.02986,0.07031,0.48031,1.5685,84.84619,76.67606,0.00022,0.42193,0.00866,0.21211,0.57826,0.00019,0.45003,0.01316,0.21538,0.65985,6.59552,2.41038,17.69024,0.00022,1.88639,0.87979,2.87301,0.00022,,,,,,,,marian,marian,"Marian University, Indianapolis, IN",Brian Collisson,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY_r.csv,DO.BR.FL_5,DO.BR.FL_6,USA,English,1,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",legal,Slate1,marian,1,1,1,1,1,1,79,13,73,79,79,0,100,"Execution
legal 
   79 ","SubjectPool
No 
79 ","Setting
In a classroom 
            79 ","Tablet
Computers 
       79 ","Pencil
No, the whole study was on the computer (except maybe consent/debriefing) 
                                                                       79 ","analysis.type
Secondary 
       79 ","subset
all 
 79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
